662850,306717,0,0
679350,325336,0,0
679950,346969,0,0
691650,362802,0,0
695550,378614,0,0
697025,385284,0,0
697025,390833,34273,19217
698000,401516,34321,19743
704825,407039,33840,19543
732905,412073,35188,19784
732905,426034,35188,20455
732905,441876,35188,21215
748780,455371,35950,21863
826090,468627,39662,22500
826090,488731,39662,23465
848190,516471,40723,24797
868080,537180,41678,25791
868080,553652,41678,26582
868080,569259,41678,27331
868080,577710,41678,27737
948600,588253,45544,28243
1102700,603339,52943,28968
1123090,620761,53922,29804
1123090,642492,53922,30847
1123090,655254,53922,31460
366700,123086,2894,971
403750,170060,3186,1342
427150,176577,3371,1393
538300,176586,4248,1394
542200,189660,4279,1497
737125,213045,5817,1681
769700,234051,6074,1847
892075,331171,7040,2613
903100,347005,7127,2738
920225,365859,7262,2887
958125,403666,7561,3186
1011225,437765,7980,3455
1011225,525261,7980,4145
1094000,539926,8633,4261
1173325,570527,9259,4502
1209300,607502,9543,4794
1417250,654752,11184,5167
1417250,699072,11184,5517
1417250,723203,11184,5707
1548950,737989,12224,5824
1591000,766659,12555,6050
1631775,823325,12877,6497
1658725,884502,13090,6980
1696575,948804,13389,7488
1696575,1011454,13389,7982
1696575,1054814,13389,8324
1859850,1073076,14677,8468
1986725,1108571,15678,8748
2053325,1178369,16204,9299
2089050,1247521,16486,9845
2089050,1329963,16486,10495
2089050,1401585,16486,11061
2089050,1457693,16486,11503
2207200,1477780,17418,11662
2327100,1539781,18364,12151
2455500,1604830,19378,12665
2481075,1674988,19579,13218
2561800,1772568,20217,13988
2566675,1854228,20255,14633
2661550,1954382,21004,15423
2694700,1996099,21265,15752
2706400,2037388,21358,16078
2883925,2174539,22759,17160
2924725,2261482,23081,17847
2924925,2339546,23082,18463
2924925,2354395,23082,18580
3005345,2416034,23717,19066
3327065,2461385,26256,19424
3499685,2519447,27618,19882
3557335,2639826,28073,20832
3575135,2735250,28213,21585
3575135,2824209,28213,22287
3575135,2906555,28213,22937
3722705,2958947,29378,23351
3925545,3022385,30979,23851
4093855,3107699,32307,24524
4334465,3204414,34206,25288
4378835,3341021,34556,26366
4378835,3473676,34556,27413
316825,62820,4706,933
316825,85752,4706,1274
334375,91168,4967,1354
355825,100487,5285,1493
356025,111806,5288,1661
409625,123835,6085,1839
430025,137933,6388,2049
522525,183356,7762,2724
540475,191844,8028,2850
579050,211334,8601,3139
630025,233488,9358,3468
642425,260310,9543,3867
642425,334686,9543,4971
741025,356385,11007,5294
816025,387137,12121,5751
839925,414127,12476,6151
841725,446029,12503,6625
841725,446029,12503,6625
841725,491856,12503,7306
900175,498824,13371,7410
920975,524180,13680,7786
925300,552144,13744,8202
929900,581322,13813,8635
931500,607185,13836,9019
931500,607185,13836,9019
931500,607185,13836,9019
1091375,612289,16211,9095
1106550,637745,16437,9473
1116375,671191,16583,9970
1117350,710888,16597,10559
1118350,749771,16612,11137
1118350,749771,16612,11137
1118350,749771,16612,11137
1206125,761070,17916,11305
1291675,795702,19186,11819
1351325,832031,20073,12359
1360125,873568,20203,12976
1387975,1018783,20617,15133
1388375,1058874,20623,15728
1445100,1091762,21465,16217
1447050,1113413,21494,16539
1452900,1125976,21581,16725
1487400,1194094,22094,17737
1487400,1234416,22094,18336
1487400,1269839,22094,18862
1487400,1292340,22094,19196
1704790,1298877,25323,19293
1734580,1361053,25765,20217
1810380,1459296,26891,21676
1832150,1505040,27215,22356
1848620,1551945,27459,23053
1848620,1590344,27459,23623
1848620,1615149,27459,23991
2053030,1624577,30496,24131
2083930,1657664,30955,24623
2132730,1697536,31679,25215
2191530,1748623,32553,25974
2206230,1800802,32771,26749
2206230,1844669,32771,27401
114850,12164,3942,418
114850,19636,3942,674
131750,20110,4522,690
131750,20158,4522,692
131750,31938,4522,1096
191225,36538,6564,1254
191225,58841,6564,2020
192200,77217,6597,2650
193175,78268,6631,2687
261175,85650,8965,2940
263175,91565,9034,3143
263175,97779,9034,3356
263175,118434,9034,4065
265600,122705,9117,4212
312000,130434,10709,4477
336475,137094,11550,4706
348175,144909,11951,4974
348175,151249,11951,5192
348175,154719,11951,5311
348175,158743,11951,5449
392875,168392,13486,5780
405550,190301,13921,6532
412375,190540,14155,6540
413350,206520,14188,7089
413350,221469,14188,7602
413350,226895,14188,7788
413350,231201,14188,7936
470800,241156,16160,8278
471775,251425,16194,8630
492250,263624,16897,9049
492250,280252,16897,9620
492250,296284,16897,10170
492250,303094,16897,10404
492250,305574,16897,10489
553750,319662,19008,10972
564000,332923,19359,11428
581975,350741,19976,12039
581975,367891,19976,12628
581975,389983,19976,13386
581975,397247,19976,13636
581975,405166,19976,13907
581975,417825,19976,14342
624975,466718,21452,16020
645800,488738,22167,16776
645800,509332,22167,17483
645800,514728,22167,17668
699895,517379,24024,17759
754495,530904,25898,18223
839575,542433,28819,18619
861645,560776,29576,19249
867585,583498,29780,20029
867585,609765,29780,20930
867585,620939,29780,21314
868885,629548,29825,21609
1004065,644921,34465,22137
1044425,661143,35850,22694
1085815,683046,37271,23446
1091625,707897,37470,24299
1091625,734335,37470,25206
126900,29873,2840,669
126900,59780,2840,1338
156600,60663,3505,1358
174150,61408,3898,1374
174150,67673,3898,1515
244350,94443,5469,2114
267750,94443,5993,2114
329450,132114,7374,2957
329450,132114,7374,2957
329450,142436,7374,3188
332375,155613,7440,3483
337450,174748,7553,3911
337450,216039,7553,4836
444325,223946,9945,5013
450175,235143,10076,5263
466700,254144,10446,5689
471000,270960,10542,6065
471000,299493,10542,6704
471000,307462,10542,6882
557975,312192,12489,6988
585500,323268,13105,7236
611050,342200,13677,7659
650050,366643,14550,8207
650150,386001,14552,8640
650150,404705,14552,9059
650150,415545,14552,9301
684700,419562,15326,9391
719200,435400,16098,9746
746500,455783,16709,10202
747000,483777,16720,10828
747000,517168,16720,11576
747000,548342,16720,12274
747000,564682,16720,12639
828800,568658,18551,12728
840400,584947,18811,13093
882200,608198,19746,13613
882400,636518,19751,14247
892100,649810,19968,14545
892100,678768,19968,15193
903775,711588,20229,15927
911575,719857,20404,16113
950600,726168,21277,16254
998250,779109,22344,17439
998250,796952,22344,17838
1006050,824007,22518,18444
1006050,839508,22518,18791
1181375,851440,26443,19058
1204585,874840,26962,19582
1230465,907836,27542,20320
1305725,945168,29226,21156
1317325,980727,29486,21952
1317325,1020045,29486,22832
1317325,1046835,29486,23431
1418685,1061236,31754,23754
1435555,1082228,32132,24224
1449775,1117369,32450,25010
1538415,1162694,34434,26025
1555915,1209546,34826,27073
1555915,1254160,34826,28072
154150,40678,3316,875
193150,49073,4155,1056
218425,49589,4699,1067
230125,49693,4950,1069
230125,54973,4950,1183
298825,64664,6428,1391
299325,78608,6439,1691
361750,129591,7782,2788
368300,142771,7922,3071
369475,156186,7948,3360
370175,175811,7963,3782
370175,197967,7963,4258
370175,255591,7963,5498
485625,264400,10446,5687
492800,279398,10601,6010
506200,297655,10889,6403
543700,315023,11696,6776
543700,334086,11696,7187
543700,341447,11696,7345
602025,345675,12950,7436
620325,358746,13344,7717
620425,375895,13346,8086
620425,398312,13346,8568
648925,420908,13959,9054
648925,443715,13959,9545
648925,463179,13959,9963
736850,476014,15850,10240
746550,488960,16059,10518
746550,509982,16059,10970
746550,536404,16059,11539
769750,570731,16558,12277
769750,599941,16558,12905
769750,614041,16558,13209
880150,619729,18933,13331
882350,639019,18980,13746
894850,639019,19249,13746
894850,701110,19249,15082
895150,735622,19256,15824
895150,769155,19256,16545
895350,784976,19260,16886
900725,791574,19375,17028
928425,795511,19971,17112
987625,859565,21245,18490
1012000,877683,21769,18880
1042225,894519,22419,19242
1043200,903226,22440,19429
1127670,907334,24257,19518
1247910,920794,26844,19807
1264780,943419,27207,20294
1281480,978234,27566,21043
1331680,1019381,28646,21928
1331680,1056975,28646,22737
1331680,1076576,28646,23158
1479200,1084499,31819,23329
1482470,1107626,31889,23826
1515740,1139071,32605,24503
1576670,1179138,33916,25364
1640860,1179915,35296,25381
1640860,1180945,35296,25403
2166200,167149,0,0
2217025,282740,0,0
2533925,365294,0,0
3260775,429066,0,0
3416875,511635,0,0
3770425,603313,0,0
4060225,693246,0,0
4239775,937028,0,0
4385175,951774,0,0
4556575,1084177,0,0
,1225493,,
,1384963,,
,1745441,,
,1908256,,
,2089181,,
,2289284,,
,2437670,,
,2567018,,
,2714487,,
,2725830,,
,2904840,,
,3102134,,
,3314266,,
,3505431,,
,3683718,,
,3748779,,
,3851460,,
,4022407,,
,4210027,,
,4419633,,
,4628962,,
,4839144,,
,4946483,,
,5015224,,
,5176499,,
,5348775,,
,5507785,,
,5667091,,
,5822871,,
,5968542,,
,6070341,,
,6181996,,
,6289188,,
,6399010,,
,6519848,,
,6579236,,
,6627820,,
,6724310,,
,6817460,,
,6933071,,
,7043540,,
,7112537,,
,7154531,,
,7178616,,
,7218655,,
,7262104,,
,7306425,,
,7349495,,
,7389102,,
285050,65021,4136,943
287000,88076,4164,1278
287000,110279,4164,1600
328900,114465,4772,1661
329000,124450,4773,1806
449025,137858,6515,2000
449625,151430,6523,2197
458600,197823,6654,2870
476025,204082,6906,2961
656850,217443,9530,3155
669225,233476,9709,3387
669325,257175,9711,3731
669325,318877,9711,4626
737550,330490,10701,4795
776400,353117,11264,5123
854950,370627,12404,5377
859175,392967,12465,5701
859175,419806,12465,6091
859175,433615,12465,6291
875825,442703,12707,6423
956800,464275,13882,6736
1018975,490332,14784,7114
1057000,520504,15336,7552
1060900,547082,15392,7937
1060900,579181,15392,8403
1060900,608947,15392,8835
1039775,625477,15086,9075
1156375,625477,16777,9075
1229075,652929,17832,9473
1247600,685074,18101,9939
1247600,727120,18101,10549
1247600,780268,18101,11321
1247600,806376,18101,11699
1273975,832242,18483,12075
1393725,883945,20221,12825
1445425,924612,20971,13415
1499450,962711,21755,13968
1502725,1009560,21802,14647
1502925,1085584,21805,15750
1517375,1146860,22015,16639
1526150,1170398,22142,16981
1526150,1214821,22142,17625
1580500,1316402,22931,19099
1737170,1375439,25204,19956
1737170,1426512,25204,20697
1737170,1468992,25204,21313
1747380,1500077,25352,21764
1982950,1533534,28770,22249
2025060,1576657,29381,22875
2068660,1625459,30013,23583
2091730,1684341,30348,24437
2091730,1735916,30348,25186
2091730,1803528,30348,26167
2115560,1837816,30694,26664
2296020,1884139,33312,27336
2381160,1941018,34547,28161
2476070,2005708,35924,29100
2497130,2082052,36230,30207
2497130,2148356,36230,31169
208725,35254,3452,583
208725,59890,3452,991
274950,65718,4548,1087
291750,77274,4826,1278
292450,87513,4837,1448
371425,100049,6144,1655
371425,114731,6144,1898
407800,146231,6745,2419
552800,146231,9144,2419
561500,178056,9288,2945
564625,178056,9339,2945
565125,194705,9348,3221
565125,247597,9348,4095
628800,258146,10401,4270
685325,271905,11336,4498
722625,287512,11953,4756
742175,307411,12276,5085
742175,338544,12276,5600
742175,350835,12276,5803
786300,365519,13006,6046
820425,389253,13570,6439
851250,412206,14080,6818
881675,442565,14584,7320
884650,475780,14633,7870
884650,505454,14633,8361
884650,528301,14633,8738
899675,537037,14881,8883
958575,546409,15856,9038
972225,565821,16081,9359
1011875,594647,16737,9836
1029725,626838,17032,10368
1029725,665025,17032,11000
1029725,683305,17032,11302
1098275,692965,18166,11462
1101200,721159,18215,11929
1188600,745478,19660,12331
1188700,778790,19662,12882
1192675,812231,19728,13435
1193075,850994,19734,14076
1231825,887943,20375,14687
1247775,903172,20639,14939
1249925,930567,20675,15392
1435375,1011323,23742,16728
1450000,1054467,23984,17442
1450000,1087762,23984,17992
1450000,1111529,23984,18386
1634945,1132483,27043,18732
1672605,1159983,27666,19187
1795785,1199143,29704,19835
1817795,1239644,30068,20505
1837445,1280675,30393,21183
1837445,1325977,30393,21933
1837445,1364145,30393,22564
1946505,1390370,32197,22998
2044065,1454494,33810,24058
2110295,1497538,34906,24770
2093170,1548380,34623,25611
2116560,1606378,35009,26571
2116560,1645609,35009,27220
53075,21067,3948,1567
53075,30849,3948,2295
66250,31663,4929,2356
70150,32150,5219,2392
70150,34201,5219,2544
96475,37128,7177,2762
96475,41429,7177,3082
108775,54945,8092,4088
132975,54945,9892,4088
136875,57248,10183,4259
136875,61129,10183,4548
136875,61129,10183,4548
136875,73978,10183,5503
155800,76167,11590,5666
165175,80502,12288,5989
176400,86395,13123,6427
178450,93003,13275,6919
178450,99815,13275,7426
178450,104069,13275,7742
195925,104924,14575,7806
204325,109183,15200,8122
208225,115191,15490,8569
211150,123207,15708,9166
212125,132067,15781,9825
212125,140353,15781,10441
212125,145786,15781,10845
221875,145786,16506,10845
226275,145786,16833,10845
254550,153439,18937,11415
254550,159236,18937,11846
254550,168626,18937,12545
254550,178449,18937,13275
254550,178449,18937,13275
276600,187512,20577,13950
285800,193246,21262,14376
299375,193246,22271,14376
299375,193246,22271,14376
299375,193246,22271,14376
299375,193246,22271,14376
317850,238137,23646,17716
321850,242445,23943,18036
321850,242445,23943,18036
335375,268162,24950,19949
335375,268322,24950,19961
335375,268693,24950,19989
335375,297116,24950,22103
355310,299427,26433,22275
387360,305362,28817,22717
398190,305397,29623,22719
411790,305477,30634,22725
416090,332358,30954,24725
416090,332999,30954,24773
416090,334009,30954,24848
451450,334325,33585,24871
465150,334449,34604,24881
487680,334528,36280,24887
503580,382117,37463,28427
503580,398509,37463,29646
503580,399534,37463,29723
1200,0,2054,0
1200,0,2054,0
1200,0,2054,0
1200,0,2054,0
1200,0,2054,0
7200,0,12326,0
7200,0,12326,0
7200,577,12326,988
13600,639,23282,1094
13600,649,23282,1111
13600,649,23282,1111
13600,658,23282,1126
13600,1282,23282,2195
13600,1514,23282,2592
13600,1991,23282,3408
13600,2438,23282,4174
13600,2873,23282,4918
13600,3098,23282,5304
13600,3098,23282,5304
13600,3284,23282,5622
13600,3538,23282,6057
13600,3755,23282,6428
13600,3928,23282,6725
13600,3992,23282,6834
13600,4127,23282,7065
13600,4127,23282,7065
13600,4258,23282,7289
21000,4258,35951,7289
21000,4424,35951,7574
21000,4553,35951,7794
21000,4740,35951,8115
21000,4907,35951,8401
21000,4907,35951,8401
21000,5145,35951,8808
21000,5260,35951,9005
21000,5433,35951,9301
21000,5609,35951,9602
21000,5730,35951,9809
21000,5938,35951,10166
21000,6455,35951,11051
21000,6458,35951,11056
21000,6760,35951,11573
21000,7417,35951,12698
21000,7733,35951,13238
21000,8716,35951,14921
21000,8926,35951,15281
21000,9462,35951,16198
21000,9995,35951,17111
21000,10360,35951,17736
21000,10745,35951,18395
21000,10745,35951,18395
21000,11197,35951,19169
21000,11197,35951,19169
21000,11351,35951,19432
35000,11351,59918,19432
35000,12111,59918,20733
35000,12592,59918,21557
35000,13292,59918,22755
35000,13742,59918,23526
337475,53943,3379,540
337475,90453,3379,906
378925,99040,3794,992
478800,99040,4794,992
480750,124689,4814,1249
662450,137887,6633,1381
662550,156251,6634,1565
765900,222379,7669,2227
768150,227685,7692,2280
772150,291519,7732,2919
773650,327235,7747,3277
773750,364182,7748,3647
773750,483592,7748,4842
1031100,508607,10325,5093
1059275,548844,10607,5496
1094275,595454,10957,5962
1095675,652661,10971,6535
1095675,695273,10971,6962
1095675,727437,10971,7284
1289025,742270,12907,7432
1352100,772031,13539,7730
1359700,814416,13615,8155
1361500,866663,13633,8678
1362600,922423,13644,9236
1362600,977030,13644,9783
1362600,1005544,13644,10069
1608250,1015483,16104,10168
1629000,1042268,16311,10436
1634000,1078808,16362,10802
1639575,1134175,16417,11357
1639575,1193181,16417,11948
1639575,1251940,16417,12536
1639575,1282375,16417,12841
1846625,1309883,18491,13116
1865325,1358924,18678,13607
1895500,1412047,18980,14139
1896800,1465627,18993,14676
1919675,1537856,19222,15399
1919975,1604973,19225,16071
2134425,1657007,21372,16592
2146125,1680901,21489,16831
2174800,1718790,21777,17211
2270370,1833886,22734,18363
2279240,1884038,22822,18865
2279240,1933648,22822,19362
2279240,1972201,22822,19748
2448580,1985511,24518,19881
2629540,2044496,26330,20472
2672490,2103114,26760,21059
2679290,2165950,26828,21688
2704700,2245696,27083,22487
2704700,2318415,27083,23215
2704700,2357259,27083,23604
3103600,2389534,31077,23927
3148950,2423899,31531,24271
3179160,2476796,31833,24801
3290960,2555112,32953,25585
3363430,2637353,33679,26408
3363430,2716893,33679,27205
210750,48189,3737,854
211150,82476,3744,1462
229675,83884,4073,1487
271375,86329,4812,1531
288850,97098,5122,1722
378425,97098,6710,1722
381325,110427,6762,1958
422450,157245,7491,2788
453200,162240,8036,2877
511200,165355,9064,2932
516800,179684,9164,3186
519600,198253,9213,3515
519600,251535,9213,4460
595775,252548,10564,4478
652350,259417,11567,4600
677100,278234,12006,4934
680700,305297,12070,5413
680700,321180,12070,5695
680700,346864,12070,6150
689450,360442,12225,6391
787875,375395,13970,6656
801775,403640,14217,7157
834550,440350,14798,7808
837550,485850,14851,8615
837550,518744,14851,9198
837550,546330,14851,9687
824450,552701,14619,9800
919975,552701,16313,9800
931500,634453,16517,11250
934400,634453,16568,11250
950250,703366,16850,12472
950250,729088,16850,12928
950250,745290,16850,13215
975850,745290,17303,13215
1058225,745290,18764,13215
1121000,754262,19877,13374
1129850,787006,20034,13955
1130550,831483,20047,14744
1132350,870743,20078,15440
1165050,908875,20658,16116
1165050,925182,20658,16405
1200250,957275,21282,16974
1269275,1051784,22506,18650
1284150,1097316,22770,19457
1284150,1136840,22770,20158
1284150,1138309,22770,20184
1345050,1170259,23850,20751
1520290,1189101,26957,21085
1547920,1218799,27447,21611
1590390,1261762,28200,22373
1599790,1322288,28367,23446
1599790,1393985,28367,24718
1599790,1429631,28367,25350
1653440,1443875,29318,25602
1817920,1477533,32235,26199
1861010,1512877,32999,26826
1952000,1562547,34612,27707
1953700,1627997,34642,28867
1953700,1681447,34642,29815
213925,66540,3486,1084
218800,89565,3565,1459
235375,91817,3835,1496
286075,98589,4661,1606
294850,105173,4804,1714
401050,113369,6534,1847
406150,124721,6618,2032
420000,150070,6843,2445
485175,161784,7905,2636
526425,161784,8577,2636
528300,175314,8608,2856
528800,190447,8616,3103
528800,236254,8616,3849
572125,244476,9322,3983
621200,265382,10122,4324
657700,285697,10716,4655
661400,291723,10777,4753
661400,317737,10777,5177
661400,335695,10777,5470
665300,340273,10840,5544
750175,358150,12223,5836
822850,382552,13407,6233
834700,408441,13600,6655
835400,408441,13612,6655
835400,444384,13612,7241
835400,462202,13612,7531
824100,466406,13427,7599
904250,482112,14733,7855
945850,505207,15411,8232
957550,536188,15602,8736
961525,583949,15667,9515
961525,625152,15667,10186
961525,643439,15667,10484
962500,646863,15682,10540
1021500,669658,16644,10911
1058775,694992,17251,11324
1116475,717483,18191,11690
1129875,806902,18410,13147
1129975,848026,18411,13817
1138575,878941,18551,14321
1138675,892006,18553,14534
1144775,915475,18652,14916
1222875,1014248,19925,16526
1275555,1042872,20783,16992
1275555,1083721,20783,17658
1275555,1103908,20783,17986
1315095,1110913,21427,18101
1519205,1137233,24753,18529
1527195,1167787,24883,19027
1670085,1213449,27211,19771
1694635,1278087,27611,20824
1694635,1279404,27611,20846
1694635,1375027,27611,22404
1709605,1384067,27855,22551
1848525,1415806,30119,23068
1900855,1458439,30972,23763
2029675,1504236,33070,24509
2032445,1552157,33116,25290
2032445,1600118,33116,26071
6250,2224,10988,3910
6250,3027,10988,5322
6250,3027,10988,5322
14050,3083,24700,5420
18650,3090,32787,5432
18650,3090,32787,5432
18650,3101,32787,5452
18650,3477,32787,6113
18650,3722,32787,6543
18650,4141,32787,7280
18650,4598,32787,8083
18650,4909,32787,8630
18650,6372,32787,11202
18650,6791,32787,11939
18650,7309,32787,12849
18650,7720,32787,13572
18650,8039,32787,14133
18650,8390,32787,14750
18650,8495,32787,14934
18650,8738,32787,15362
18650,9026,32787,15868
18650,9251,32787,16263
18650,9548,32787,16786
18650,9733,32787,17111
18650,10050,32787,17668
21850,10148,38413,17840
29650,10407,52125,18296
29650,10655,52125,18732
29650,10966,52125,19279
29650,11332,52125,19922
29650,11697,52125,20564
29650,11889,52125,20901
29650,11915,52125,20947
29650,12264,52125,21560
29650,12530,52125,22028
29650,12728,52125,22376
29650,12971,52125,22803
29650,13394,52125,23547
29650,13754,52125,24180
29650,14419,52125,25349
29650,14743,52125,25919
29650,15112,52125,26567
29650,15525,52125,27293
29650,15525,52125,27293
29650,15922,52125,27991
29650,16091,52125,28288
29650,16382,52125,28800
29650,17074,52125,30017
29650,17473,52125,30718
29650,17819,52125,31326
29650,18121,52125,31857
29650,18363,52125,32283
29650,18583,52125,32669
43610,18894,76667,33216
43610,19225,76667,33798
43610,19580,76667,34422
44010,19905,77371,34993
44010,20309,77371,35704
44010,20396,77371,35857
83450,14037,2804,472
83450,21150,2804,711
84250,21814,2831,733
97450,22174,3274,745
98650,24386,3315,819
159625,28356,5363,953
159625,34406,5363,1156
192750,53347,6476,1792
212050,54544,7125,1833
218825,61289,7353,2059
219800,71848,7385,2414
233550,84328,7847,2833
233550,113572,7847,3816
307950,122586,10347,4119
334800,136691,11249,4593
346400,150524,11639,5058
358100,150524,12032,5058
358100,177636,12032,5969
358100,180960,12032,6080
372050,182013,12501,6116
396550,190239,13324,6392
418050,201247,14047,6762
425000,212748,14280,7148
425000,222487,14280,7476
425000,236401,14280,7943
425000,238859,14280,8026
438100,240125,14720,8068
484850,250905,16291,8431
494975,250905,16631,8431
495950,275884,16664,9270
515450,300464,17319,10096
515450,321032,17319,10787
515450,327429,17319,11002
536625,329079,18031,11057
570075,345507,19155,11609
601625,365400,20215,12278
609025,386333,20464,12981
613900,407723,20627,13700
614100,427198,20634,14354
614100,438364,20634,14729
614100,438364,20634,14729
616050,438364,20700,14729
647825,474304,21767,15937
650750,481424,21866,16176
650750,491117,21866,16502
650750,499055,21866,16768
720795,505655,24219,16990
767265,525462,25780,17656
801035,525981,26915,17673
842935,567276,28323,19061
869955,593453,29231,19940
869955,619251,29231,20807
869955,637116,29231,21407
898945,646440,30205,21721
942435,665772,31666,22370
1005145,685610,33773,23037
1059665,710560,35605,23875
1067855,736826,35880,24758
1067855,764699,35880,25694
36400,15221,3406,1424
46150,22928,4318,2145
52450,23518,4907,2200
52450,23526,4907,2201
52450,24574,4907,2299
69025,27693,6458,2591
71950,31444,6732,2942
78350,41703,7331,3902
78350,42083,7331,3937
89550,44063,8379,4123
98500,46620,9216,4362
98500,49364,9216,4619
98500,55893,9216,5230
111625,57220,10444,5354
112125,60389,10491,5650
119500,66348,11181,6208
119500,72544,11181,6788
119500,76590,11181,7166
119500,77356,11181,7238
119500,77748,11181,7274
133025,81169,12446,7595
138725,86213,12980,8067
141650,92589,13253,8663
141650,99272,13253,9288
141650,104525,13253,9780
141650,106145,13253,9931
141650,107324,13253,10042
157275,110374,14715,10327
163675,116148,15314,10867
163675,122536,15314,11465
163675,130883,15314,12246
163675,137765,15314,12890
163675,139273,15314,13031
164650,140124,15405,13111
192125,144343,17976,13505
192125,149339,17976,13973
194325,157695,18182,14755
199825,167360,18697,15659
199825,176810,18697,16543
207250,181665,19391,16997
207250,184579,19391,17270
208225,190070,19483,17784
250795,221225,23466,20699
259215,228890,24253,21416
259215,237099,24253,22184
259215,240814,24253,22532
260385,243015,24363,22738
301215,246626,28183,23076
306415,252295,28670,23606
319315,260990,29877,24419
341645,271075,31966,25363
341645,281422,31966,26331
341645,284679,31966,26636
342145,286163,32013,26775
370485,291572,34664,27281
387485,301007,36255,28164
404125,312296,37812,29220
411145,324102,38469,30325
411145,337005,38469,31532
328175,73423,3129,700
330125,94865,3148,905
395100,101351,3767,966
498450,121881,4753,1162
498450,137198,4753,1308
647450,139474,6173,1330
649150,178136,6189,1698
820825,211572,7826,2017
836450,211610,7975,2018
852000,266938,8124,2545
969700,268212,9246,2557
999650,302824,9531,2887
999650,400779,9531,3821
1118250,427480,10662,4076
1157100,473282,11033,4513
1192375,524914,11369,5005
1246600,577007,11886,5502
1246600,636439,11886,6068
1246600,676037,11886,6446
1250900,699722,11927,6672
1397275,716748,13323,6834
1399775,849801,13346,8103
1400375,851223,13352,8116
1423475,898736,13572,8569
1423475,951657,13572,9074
1423475,975743,13572,9303
1490350,976153,14210,9307
1643800,1026683,15673,9789
1715675,1063474,16358,10140
1718275,1110074,16383,10584
1718275,1171240,16383,11167
1718275,1242541,16383,11847
1718275,1274361,16383,12151
1722275,1287493,16421,12276
1831875,1336079,17466,12739
1938075,1382652,18479,13183
1985050,1447413,18927,13801
2047050,1523425,19518,14525
2067725,1617435,19715,15422
2074400,1684845,19779,16064
2075375,1734825,19788,16541
2119250,1782267,20206,16993
2293000,1959215,21863,18680
2363200,2008811,22532,19153
2363200,2068505,22532,19722
2363200,2105120,22532,20072
2591415,2118218,24708,20196
2770825,2164489,26419,20638
2809745,2210412,26790,21075
2906485,2284698,27712,21784
2985475,2366027,28465,22559
2985475,2467755,28465,23529
2985475,2525579,28465,24080
3028055,2545103,28871,24267
3278075,2606912,31255,24856
3301865,2661523,31482,25377
3529525,2680413,33653,25557
3624905,2760801,34562,26323
3624905,2830672,34562,26989
33300,13989,4370,1836
33300,21171,4370,2778
37900,22240,4973,2918
40825,22358,5357,2934
40825,23642,5357,3102
43950,27289,5767,3581
43950,29954,5767,3931
53525,38868,7024,5100
53525,39479,7024,5181
66725,40728,8756,5344
68675,42774,9012,5613
68675,46410,9012,6090
68675,56608,9012,7428
78150,57657,10255,7566
82850,59245,10872,7774
86750,64105,11384,8412
86750,68999,11384,9054
86750,73175,11384,9602
86750,75242,11384,9873
86750,75457,11384,9902
96425,77230,12653,10134
105900,80051,13897,10505
106875,86175,14024,11308
108050,91585,14179,12018
108050,97915,14179,12849
108050,99481,14179,13054
122050,99990,16016,13121
122150,103572,16029,13591
131625,106900,17272,14028
131625,112827,17272,14805
131625,120742,17272,15844
131625,126822,17272,16642
131625,129780,17272,17030
143400,129780,18817,17030
143400,130019,18817,17061
155375,133616,20389,17533
155375,139392,20389,18291
155375,144179,20389,18920
155375,148916,20389,19541
162175,153427,21281,20133
163150,154087,21409,20220
163150,156751,21409,20569
192100,182325,25208,23925
198650,188496,26067,24735
198650,194406,26067,25511
198650,196365,26067,25768
217480,196576,28538,25795
233550,199813,30647,26220
241100,203911,31638,26758
245200,212625,32176,27901
246570,225330,32356,29568
246570,234209,32356,30734
246570,238585,32356,31308
266470,238848,34967,31342
269610,241181,35379,31648
289160,246289,37944,32319
293900,255282,38566,33499
299900,264133,39354,34660
299900,272721,39354,35787
63100,24077,3262,1245
79675,34066,4119,1761
90675,35644,4687,1843
90875,36753,4698,1900
90875,36753,4698,1900
132800,53548,6865,2768
143700,68297,7429,3531
148275,74439,7665,3848
177375,74439,9169,3848
199800,79699,10329,4120
199800,84920,10329,4390
211500,91195,10934,4714
211500,103689,10934,5360
237500,106283,12278,5494
238000,111841,12304,5782
238100,118450,12309,6123
238100,124069,12309,6414
238100,132846,12309,6868
238100,134033,12309,6929
238100,135131,12309,6986
284275,139573,14696,7215
287400,150019,14857,7755
288375,158370,14908,8187
288375,167276,14908,8647
288375,177711,14908,9187
288375,180917,14908,9353
297375,182412,15373,9430
332525,188285,17190,9733
344225,195126,17795,10087
346175,204136,17896,10553
346375,218405,17906,11291
346375,230874,17906,11935
346375,234061,17906,12100
386775,235298,19994,12164
398575,241067,20604,12462
405600,247879,20968,12814
407500,259906,21066,13436
407500,273950,21066,14162
407500,285708,21066,14770
407500,290626,21066,15024
427000,294904,22074,15245
427000,305057,22074,15770
472325,347754,24417,17977
482975,360582,24968,18640
482975,372655,24968,19265
482975,380648,24968,19678
514970,392756,26622,20304
539590,405896,27894,20983
559930,422419,28946,21837
582930,442310,30135,22865
603210,443974,31183,22951
603210,474439,31183,24526
603210,476315,31183,24623
604380,484888,31244,25066
654800,497106,33850,25698
665870,513497,34422,26545
709110,535213,36658,27668
712720,536126,36844,27715
712720,556061,36844,28746
45275,13200,3330,971
